SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class
20.446537645622463,4.19743374123972,71.79309221433462,23.899503998005784,27.87913158895227,50.32197838442505,6.4108002808835,Normal,98.7178399438233,LiFePO4,765,Model B,1
14.140237781957747,4.182355213502748,20.30388742593146,37.808190344386574,22.6190369004695,116.6558439380544,12.318741734488418,Normal,97.53625165310231,Li-ion,761,Model C,2
13.665592208707313,3.955227980442856,44.54549947404816,34.99955596904142,16.091308165653977,114.47073816724817,11.97248558949145,Normal,97.6055028821017,Li-ion,474,Model B,2
86.99145256099065,3.6396797156504017,51.06128580599878,38.16456977400646,26.98922279317433,53.4878290136985,10.715120201224732,Normal,97.85697595975505,Li-ion,669,Model C,1
73.32920734420213,3.976159769701904,43.214771958482494,35.174306423278416,33.04806552221349,77.08539362787616,11.84895849069704,Fast,97.63020830186059,Li-ion,162,Model C,1
52.67564461785927,3.5505388862854232,20.892250043667374,31.94310611980604,22.664307318945035,110.95953911109443,13.477565796141135,Slow,97.30448684077177,LiFePO4,603,Model B,2
18.805074458590134,3.5214567515440645,47.70530111687279,33.08265474055747,19.32665555261654,20.618382264089668,4.312584981964853,Normal,99.13748300360703,LiFePO4,767,Model C,0
54.24542876051491,3.6803780219578495,77.60602430275763,37.7825584788002,23.851546918656307,101.06835703375918,13.023762448112356,Fast,97.39524751037753,Li-ion,548,Model B,2
52.61245937025091,3.8238360697175215,16.39068980799299,31.57613509023881,15.967254220975617,114.83695527889189,13.779175996265478,Slow,97.2441648007469,LiFePO4,527,Model B,2
25.58816829190137,4.107790753785866,17.21620126737131,32.64782648656775,31.409751689605496,29.132573433355706,5.339514191703099,Slow,98.93209716165939,Li-ion,967,Model C,0
49.04664843141757,4.009018348836416,41.92941626523858,23.12953432007201,31.526816219003734,36.14476860329211,6.620873187848822,Slow,98.67582536243023,LiFePO4,526,Model A,0
45.86542609576361,4.019894564839987,94.75531404570326,29.478424402322055,26.76000926859257,116.07463027713554,13.440078381332246,Normal,97.31198432373355,LiFePO4,520,Model C,2
65.42650882469948,3.797845334113653,70.17153820506226,34.32794223916198,22.062057778767787,73.75401436403463,11.133890416862627,Normal,97.77322191662748,LiFePO4,421,Model A,1
67.15842857808795,3.742154494782874,71.08029610053083,25.41885396632731,30.99566728891567,21.41966344717237,6.4138360811517945,Slow,98.71723278376965,LiFePO4,779,Model A,0
14.077360879484006,3.7597271340892218,42.572799175407845,24.0450836104907,26.093740495767342,45.763199876352914,5.719722214194813,Slow,98.85605555716104,LiFePO4,265,Model C,1
43.71513531638241,4.1913546946152405,63.42947120876846,26.276536164488313,31.518646171000324,64.99436742688596,8.915780859617366,Slow,98.21684382807652,Li-ion,696,Model A,1
66.32739241428128,3.528076433988738,10.911806562496905,24.83001255985667,27.629175851660413,89.29089110247676,11.99877784057996,Slow,97.60024443188401,LiFePO4,748,Model B,2
55.28226327220789,4.106922047285714,67.24864417685879,24.298252740727918,30.688109464255945,93.31603781367996,11.755362285120121,Slow,97.64892754297597,Li-ion,560,Model B,2
87.08408570694901,3.9050727860006753,92.1958252818613,28.49701685736174,26.971259864355197,119.54215129254561,15.740901069261007,Slow,96.8518197861478,Li-ion,558,Model A,2
69.28242684570506,3.8070307934327134,65.13161215103372,38.15677027767068,23.282821364313325,48.7511199383759,9.434553184366779,Fast,98.11308936312665,LiFePO4,288,Model B,1
24.664098437328672,4.007680362290595,88.63287341197105,30.141192934774367,34.15891719852275,73.82201018684752,8.892098750842447,Slow,98.2215802498315,Li-ion,563,Model C,1
16.351187266038686,3.840668258997292,75.15757499194844,23.75840761630646,25.822276497576894,73.3323547859605,8.116509309613965,Normal,98.3766981380772,LiFePO4,478,Model B,1
67.8177350385684,4.111396266657162,20.850257476332125,21.539433387617482,27.101790370810768,60.56452594472375,9.514902250036275,Normal,98.09701954999275,Li-ion,101,Model A,1
12.386017948745963,4.130491304807881,91.22079765572576,33.92312290275851,19.409752788294984,36.91618938424202,5.391806157928725,Normal,98.92163876841425,Li-ion,717,Model C,0
62.7198023146117,3.795204648811419,15.97994599201974,27.655975288727756,27.51301578854553,117.74565631838425,14.330926906698997,Slow,97.1338146186602,LiFePO4,463,Model B,2
94.62072172824618,3.6937794580645362,58.05707252929874,36.43661893170719,26.432152989658878,105.3317186666586,15.330510255219219,Normal,96.93389794895616,LiFePO4,171,Model C,2
61.792676008829105,3.9146452300153536,22.79234114141119,33.1902153728154,18.696767958940498,69.83330282942373,10.568586471534203,Fast,97.88628270569316,LiFePO4,526,Model A,1
44.935293358586975,4.138654341931684,11.053594965781366,35.92482901082737,16.191741947062873,80.32454226840298,10.736717974170967,Slow,97.8526564051658,LiFePO4,737,Model B,2
67.89593965981179,3.647463532303967,47.98308341148751,25.438920788368975,27.087186394295422,42.726105355966226,8.22725180207289,Normal,98.35454963958543,Li-ion,269,Model C,1
51.2427601442365,3.936076608494438,36.55366368887406,33.84717844922116,30.27384538700641,74.37870703917469,10.452722516270773,Fast,97.90945549674585,LiFePO4,304,Model C,1
59.105511038434145,3.9420921540647647,53.74004444178427,25.281239693874376,25.468027418440165,89.49701331214759,11.677421979294394,Fast,97.66451560414112,Li-ion,924,Model B,2
94.73183278988726,4.013179115690697,61.947989806109575,38.781369589005834,19.535452506392915,71.51670283865889,12.635385355499562,Normal,97.47292292890009,Li-ion,436,Model C,1
44.74923740206968,3.592097379589082,13.936516507805262,32.72748563066749,28.330439533860698,119.02851705849413,13.792879239844702,Fast,97.24142415203106,Li-ion,571,Model C,2
96.50715074415228,4.001077475277462,21.070296561137106,26.490236003506844,16.602114532192044,81.13416562477262,12.911049806114008,Normal,97.4177900387772,Li-ion,294,Model A,2
91.48155777604573,4.136322764465949,60.27781568053828,25.390237245845455,23.83667409603909,57.09737125921691,10.60170402269597,Fast,97.8796591954608,Li-ion,769,Model A,1
27.62120213103668,3.6257781762091694,40.885061785539236,23.81853170143287,18.267335167968405,97.21520276158381,10.673253588422128,Slow,97.86534928231558,Li-ion,752,Model A,2
16.24251707876489,3.6662803274467146,75.62561387945031,33.89281917787456,18.68918102119767,37.0462511581642,5.593954409345656,Slow,98.88120911813087,LiFePO4,374,Model A,0
19.070020123968398,4.179976565829148,68.70624837327458,24.374312259958547,19.045878983164073,58.451581370626656,7.043181733415235,Slow,98.59136365331695,Li-ion,106,Model A,1
11.639964308639476,3.626683866896643,86.10439266909161,31.906065318549782,22.734141140879558,54.69589503775858,6.735292734506013,Slow,98.65294145309879,Li-ion,665,Model A,1
18.499866468033556,4.098069565358705,72.32435440023028,25.292700538507148,16.023004112407953,63.180709510777724,7.454687476225179,Slow,98.50906250475497,Li-ion,715,Model B,1
71.47060960747211,3.8445944995136245,48.69379696511333,33.23937889587737,22.955868818581962,98.17798259287262,13.416997974573528,Normal,97.3166004050853,LiFePO4,953,Model A,2
16.40697836142061,3.6730617520822237,70.56699601549892,36.298794570810784,25.234148942294016,68.41730321634074,8.33673058130663,Slow,98.33265388373867,LiFePO4,949,Model C,1
38.70780672643852,4.109524930890758,34.784305682987664,35.56050486289306,24.665885699326502,99.40144502659628,11.996869331682934,Slow,97.60062613366341,Li-ion,672,Model B,2
86.03877798725091,3.811713678501866,37.568214890039144,35.217026618615634,22.65568200806081,77.64889031398658,12.533531089792211,Slow,97.49329378204156,LiFePO4,698,Model C,1
12.094474216224327,3.860372147750783,81.0086643928714,23.75444811384504,31.78293216141505,54.206943465755536,6.309691405316429,Slow,98.73806171893672,Li-ion,869,Model A,1
83.30216343300422,3.7514633585798363,50.1777564761424,21.767698939690373,17.90653384841008,100.99787436834724,13.669982649330334,Fast,97.26600347013394,LiFePO4,277,Model A,2
35.36692972960599,3.915065596004449,81.85423064665173,33.978976569747715,25.11393487562748,43.82896705530916,7.119709236243449,Slow,98.57605815275132,Li-ion,341,Model C,1
20.634834485949064,3.614466710809516,84.01801363014506,27.366944275887025,16.240828339131085,42.43829797997955,5.936613769756768,Slow,98.81267724604865,LiFePO4,302,Model C,1
72.70634488277355,3.7737570756562326,87.18061038951554,28.646924528066947,16.423113577558194,70.45029240548358,10.93852117099899,Normal,97.8122957658002,LiFePO4,642,Model C,1
66.60485621018955,4.178588625634702,92.49717122570866,20.62298185586782,26.477316993541926,46.08492459620889,8.201802286320278,Fast,98.35963954273595,LiFePO4,900,Model B,1
88.97248121743476,3.6806934028907894,48.78866984619666,25.191528985500984,26.32036849775642,20.90870349512163,7.45059246807359,Normal,98.50988150638528,Li-ion,561,Model A,0
76.15639394234972,3.9597156651789045,38.698013648902496,20.67352807748928,32.56067025688914,84.82975272988016,11.910642161815296,Slow,97.61787156763694,Li-ion,179,Model C,2
82.31328373463637,3.7276330449572863,62.39788719347025,37.583715452024954,26.157473513201463,71.1093821472398,11.920631804936384,Normal,97.61587363901272,Li-ion,622,Model A,1
35.38311153141758,4.041431187980621,43.405518109386485,24.86793366437061,34.195820408097006,64.55178144931611,8.391867380565754,Normal,98.32162652388685,LiFePO4,516,Model C,1
25.969558940175055,3.591611562502845,64.09667501202097,31.146743391460163,15.973896967998595,116.69685146183153,12.580552738401055,Slow,97.48388945231979,LiFePO4,865,Model A,2
77.55532764767725,4.1788747315549815,73.50272763794422,20.77958641322261,16.96015369561482,77.11991839629137,11.343405569402607,Fast,97.73131888611948,Li-ion,483,Model B,1
82.61512653405376,3.8176526789685474,71.95645166429232,33.33694782611316,15.881317231407628,106.34315777893845,14.659533532919886,Fast,97.06809329341603,LiFePO4,490,Model A,2
99.1454627800606,3.665235324342525,43.70975983181092,26.460546915081878,18.705537006670802,33.94502362051602,9.10905245313346,Normal,98.17818950937331,Li-ion,995,Model C,0
47.135590922028385,3.551447723131009,25.017418152887753,37.95838373915332,25.82540221883356,76.92064631294278,10.664752592470983,Slow,97.8670494815058,Li-ion,898,Model A,1
43.481627721350485,3.6188305335612787,48.74764046159868,37.762363778680715,27.91144362854856,106.7979626730903,12.962029797759083,Normal,97.40759404044819,Li-ion,787,Model B,2
79.87716646677971,3.8638417639892126,22.833472967371787,26.505812367234956,15.911703158973376,78.3105757279898,11.845030252366548,Normal,97.6309939495267,Li-ion,225,Model B,1
40.672318622771606,3.7359022235019004,90.10873316654275,38.019217913809356,33.919417796911986,91.80141781270015,11.584694977887393,Normal,97.68306100442253,LiFePO4,593,Model A,2
93.76815930432082,4.080218356117827,41.128971466407165,39.923153469975574,31.84330753300762,57.20435678122074,11.451595370483215,Slow,97.70968092590336,LiFePO4,146,Model C,1
87.25714766587106,3.8016212665632643,23.90137725009914,36.508313282478966,20.932249643141862,29.24495170370666,8.625352356059723,Slow,98.27492952878805,LiFePO4,817,Model B,0
48.609462463751655,3.674099990811341,12.29029839151758,36.89742695510458,16.543750604529357,65.79002951270715,9.757846930335074,Fast,98.04843061393298,Li-ion,575,Model B,1
77.57839610123476,3.932001490622821,68.12401476578358,24.9801747221818,18.397741464381145,59.44793908388575,10.081923464827975,Slow,97.9836153070344,LiFePO4,718,Model A,1
77.90885866762142,3.9947440518198123,67.3212085709269,31.534047977155126,17.538888275099453,106.70601823789474,14.364313518730057,Normal,97.12713729625399,Li-ion,563,Model B,2
19.281148195233936,3.616929335530665,40.65437499231625,21.345118279347357,17.465675585978936,44.39953023524723,5.731274176666334,Normal,98.85374516466673,Li-ion,886,Model B,1
91.229761601161,3.6173334514018225,16.45406999628859,21.898358736433394,25.371233773314678,116.6734227535108,15.379191246338959,Fast,96.92416175073221,Li-ion,948,Model C,2
55.472713520307146,3.52566999885348,46.86660054057088,39.97785224066581,19.916948849868007,115.81381198044961,14.42367928641945,Slow,97.11526414271611,Li-ion,222,Model C,2
84.38117194969675,4.015481410545949,38.00957455570543,26.53278498851822,22.16279433058289,44.76316430714387,9.275961539172737,Normal,98.14480769216546,Li-ion,573,Model C,1
38.804464092755055,3.964663169335264,70.94085757615085,34.963678240976925,34.790106667686445,54.80519554773205,8.25550674566427,Fast,98.34889865086714,Li-ion,233,Model A,1
90.59709056465805,3.8322416130248698,64.52013245074212,36.133301060536326,28.686284978506897,109.55557408738851,15.46615075520876,Fast,96.90676984895825,LiFePO4,718,Model B,2
45.02815108607468,4.090919314278438,42.8134355377786,37.16046542014458,33.97961334094003,116.66222208961075,13.831282666111857,Normal,97.23374346677763,LiFePO4,916,Model A,2
10.975388633226853,4.063969107065037,29.61032988294911,39.95256594804313,17.85113110066231,64.3439102836044,7.908390252697199,Normal,98.41832194946056,LiFePO4,940,Model B,1
91.48437787773373,3.909748055077727,98.92323695400327,24.829929705137356,22.642789496651385,52.099704564089784,10.157357426151037,Slow,97.96852851476979,LiFePO4,661,Model B,1
18.21580091075202,4.107789896359281,50.860145907650335,20.807016537193995,26.094636065647087,72.60940132515421,8.001924316160151,Fast,98.39961513676796,Li-ion,948,Model B,1
38.73822738313734,3.644088847025738,71.94468122022133,28.22383035989172,16.53516123777476,88.77692063657348,10.74617960686591,Normal,97.85076407862682,Li-ion,706,Model C,2
95.50557703457244,3.5783437335784094,22.64976708205247,22.60161339657894,15.083748872559157,47.34745153749798,9.850980483015732,Fast,98.02980390339685,LiFePO4,879,Model A,1
95.55464322438004,3.688824728061893,53.703072969345804,20.4485177832411,28.40868667593835,93.64731746190728,13.604101172206661,Slow,97.27917976555867,LiFePO4,122,Model A,2
61.60940993109575,3.5399607992625204,12.478304788251894,27.208536542829723,27.836390336028707,25.1657357114641,6.538041966318282,Normal,98.69239160673635,LiFePO4,665,Model B,0
66.86534909528194,3.8718186696007226,55.490960611940494,35.674765021504726,23.215776199992234,24.929449276441645,7.204459812209471,Slow,98.5591080375581,LiFePO4,985,Model A,0
50.36009697804878,4.155623984606473,96.76156664059322,31.323613824501418,24.792881520640652,58.628770514554525,8.969916416340387,Fast,98.20601671673192,LiFePO4,865,Model C,1
36.388969452825805,3.527540478467957,44.57860416872202,26.25555978420708,23.308860011841794,55.34731920607206,7.74450306235765,Slow,98.45109938752847,LiFePO4,334,Model A,1
39.57980908329243,3.5854769398070188,13.509641131742043,33.08684010985439,15.480100896897778,51.56332153671523,7.930275921050278,Slow,98.41394481578995,LiFePO4,158,Model B,1
70.52666104693346,3.8165393197984048,12.786021182740917,24.640363606176216,21.707432124349246,69.101976266891,10.516849254896401,Fast,97.89663014902072,LiFePO4,263,Model C,1
77.7137076493912,4.153712512269534,44.91880839521826,20.2876289214417,18.541645107945797,52.07335823115712,9.23951334780474,Slow,98.15209733043905,Li-ion,870,Model C,1
81.24211393532637,3.721309273483725,24.402244281687466,35.287067728728545,16.968483782027374,39.225791846809194,9.095275070436845,Fast,98.18094498591263,Li-ion,925,Model B,0
81.06563285150985,3.8550643660818746,12.101688669536731,32.47486169728018,34.13440867778699,50.94695490886009,9.922604303177843,Normal,98.01547913936443,Li-ion,315,Model A,1
18.208549274382133,3.5291010013352744,78.05922525551591,35.246052490019196,26.987194500843312,117.4904272810235,12.46359902830536,Fast,97.50728019433893,Li-ion,282,Model B,2
54.49782742323233,3.6038402406734624,51.26707079937016,20.77876033375331,29.573125684732055,61.11134169948486,8.856441196139688,Fast,98.22871176077206,LiFePO4,668,Model A,1
15.180288401497986,4.190641086071193,36.032029477538906,36.74239255661304,21.30727486532235,64.47127768583357,7.968740521725016,Normal,98.406251895655,Li-ion,756,Model A,1
59.4575994091362,4.175583087505232,91.00748647148326,32.39052400072607,22.862942589880305,77.65449899511401,11.063614420085948,Fast,97.78727711598282,LiFePO4,189,Model C,1
49.73774512360393,3.503457986654087,20.452506418047307,31.267907014252803,19.73847987793447,118.33407684142266,13.911455677011391,Normal,97.21770886459772,Li-ion,410,Model B,2
89.89337644824698,4.166268249796268,96.03269460597873,32.492280962290636,16.939313419308494,44.1601276435763,9.799293507491575,Normal,98.04014129850168,LiFePO4,656,Model C,1
41.58235112968708,3.9473839564708504,38.25700456396176,37.28866493736729,18.580632748831675,88.12821105324338,11.287568391123,Fast,97.7424863217754,LiFePO4,356,Model B,2
20.536031478484528,4.107542806164016,89.95633050778132,31.73873013117814,30.950280905929716,91.59846935417241,10.2469438599975,Slow,97.9506112280005,Li-ion,632,Model B,2
22.869251384755227,3.818317898943701,64.26485888315153,31.619007597763584,28.55091610367552,80.73244167930659,9.452116422401492,Slow,98.10957671551971,Li-ion,632,Model C,2
78.5359568545725,3.8609172200054753,84.40366237673388,39.81358314131532,25.93857751970954,28.857833963664408,8.322296496766427,Normal,98.33554070064672,LiFePO4,151,Model B,0
65.6396256984635,3.8421926061798444,98.56118468894178,35.13460334137136,24.50179745733536,87.68722758275764,12.345980417221547,Slow,97.5308039165557,LiFePO4,437,Model B,2
19.101040851051124,3.9668049802822734,35.956489403687115,28.845876109022704,33.44868567312249,26.40947110361755,4.5981351066384875,Slow,99.0803729786723,LiFePO4,270,Model A,0
17.569612550349767,3.5977558783294192,96.50219368668337,34.14794000065855,16.454698955573367,79.6142649549897,9.220399707132891,Fast,98.15592005857343,Li-ion,166,Model B,1
73.08722183132079,3.5209815129108746,45.05337054121783,27.78460943383577,20.612016264758317,93.95811772217426,12.873434706772349,Normal,97.42531305864553,Li-ion,724,Model B,2
16.548670572777418,3.7155509591138336,44.69607142632301,24.57750924966998,21.998757071414282,41.096989061995046,5.481058079621957,Normal,98.90378838407561,LiFePO4,399,Model C,1
83.96740533613206,3.993276533915653,40.63483938290551,31.937037537755188,30.648516244255756,104.1622007542774,14.475405539884148,Fast,97.10491889202316,Li-ion,771,Model C,2
73.56180044408467,3.641297416486064,58.72668466128267,38.56364196227903,34.85029240323942,23.035380553300428,7.525887166426553,Slow,98.49482256671469,LiFePO4,877,Model B,0
17.32139025777098,3.9714027033274424,23.873053886063836,38.58279040030925,19.81341029514306,104.3812863658306,11.493649563389896,Normal,97.70127008732202,Li-ion,931,Model A,2
17.635394267667273,4.178938432275089,59.834033682221005,26.838105562109806,32.48614668274161,66.0329050642765,7.726417080178563,Slow,98.45471658396428,Li-ion,331,Model A,1
98.7975620651058,3.565730501052593,58.75343311690036,30.5535493244339,31.612455208635826,41.758793993164446,9.947455068907356,Normal,98.01050898621853,Li-ion,936,Model C,1
43.68437161805083,3.9708214827575885,78.5711631344383,24.232717971397225,19.493147952835333,33.3778144993968,6.177339021088803,Normal,98.76453219578224,Li-ion,167,Model B,0
43.357793236020186,3.8106251535132,85.0284965743827,39.91262218997767,22.986651603984452,115.33071675823726,13.774413834486332,Normal,97.24511723310273,Li-ion,605,Model B,2
83.15196105317523,4.107699578064254,49.639721528118166,39.62235815735872,23.193457385850383,27.26655875811567,8.41092919036967,Normal,98.31781416192607,LiFePO4,127,Model A,0
95.25237196454728,3.62400485261317,37.20999244163444,32.990178594148944,34.56441337053117,39.90934199359256,9.737906027400859,Slow,98.05241879451982,LiFePO4,727,Model A,0
98.74009574405838,3.9848381665583155,33.3401407585385,36.08828119354946,18.617838027577967,54.7822347433046,11.30660507548911,Slow,97.73867898490218,Li-ion,150,Model A,1
77.80403667330475,4.086680702753677,27.516145303438474,34.302003225674,30.98315942209564,82.02348489611205,12.440592402958275,Slow,97.51188151940835,LiFePO4,792,Model C,2
43.86336269778242,4.161229953631817,15.18828239791224,31.863164380789364,21.683854283462196,74.48010852760984,9.993002064562743,Slow,98.00139958708745,LiFePO4,359,Model B,1
17.51506450288019,3.978273619802752,40.8203180951242,21.066959939777952,29.61740691552321,32.5643492412314,4.642796992235524,Fast,99.0714406015529,Li-ion,690,Model C,0
79.94322243346932,3.8480223348058993,34.322292291770495,29.09528685105322,23.400220085913258,48.97279837382146,9.532991995377916,Normal,98.09340160092442,LiFePO4,884,Model B,1
60.256382476222456,3.93249306814085,96.97756472797666,33.49572604334821,26.5671952623308,43.87517710860241,8.343870185028734,Normal,98.33122596299425,Li-ion,719,Model C,1
48.17998083222786,4.1082334891351024,60.19379436250395,33.55063227767369,31.652235466522622,41.35428544903414,7.532721109581256,Normal,98.49345577808374,LiFePO4,685,Model B,1
91.57189465852623,3.8994268226471807,41.25493351274568,27.46245236844767,31.083311299677682,61.1144336479987,11.044586822015253,Fast,97.79108263559695,LiFePO4,786,Model A,1
20.00777340755362,3.521270941787786,62.24208408943264,38.833839733160616,32.32846367079401,90.40314525916568,10.475676095299521,Slow,97.9048647809401,LiFePO4,283,Model A,2
54.336259386177325,4.151664086854884,22.527703121112594,23.34714064473562,16.19234650689318,41.74529322172359,7.36294443668928,Normal,98.52741111266215,LiFePO4,122,Model A,1
11.021828029067716,3.982668725722093,49.963937428198264,30.00718892431121,28.841011060794898,56.66788797029814,6.773774845193792,Slow,98.64524503096123,LiFePO4,885,Model C,1
52.17945777947136,3.9735593700440726,66.36108892789574,33.81767953101645,17.79974753443526,59.09174268411623,9.22416875586741,Slow,98.15516624882652,LiFePO4,228,Model A,1
15.067294811365361,3.650972606678402,54.000804861320624,33.942716117836184,23.31637136036822,117.64565294354102,12.25430495842183,Fast,97.54913900831563,LiFePO4,390,Model B,2
20.693612464126474,3.96121982916286,46.160092058889184,32.972779135376314,25.971768301093768,115.46663568790689,12.30553922063405,Fast,97.53889215587319,Li-ion,931,Model C,2
20.577362209939437,3.775705083957911,99.44635500097283,25.505764269037204,23.054789694936616,100.01375827520759,10.638636180216132,Slow,97.87227276395677,Li-ion,600,Model B,2
68.42892719044572,3.9558630839290445,89.22832859340343,23.12413137373244,25.392233516060152,44.165892081918514,8.25814393503545,Normal,98.34837121299292,Li-ion,285,Model C,1
77.1440391338881,3.5746151212155937,66.10653623434962,32.71880653653422,34.93052617597238,26.803731409166968,7.7267865676183645,Normal,98.45464268647633,Li-ion,578,Model B,0
62.503188858744366,3.960491713222125,61.24396250640545,31.986042322788755,17.704346274257095,51.69041377206248,9.031996040081863,Fast,98.19360079198363,LiFePO4,670,Model B,1
96.59552936270877,4.199589608039467,65.85944318421257,23.58712020578482,28.509120906728512,46.679454943383085,9.899087057039937,Fast,98.02018258859201,LiFePO4,591,Model C,1
43.73835215713336,3.533748427202389,28.118089704018992,34.10278291141127,22.920019327712303,70.5925800146394,9.774771754647183,Fast,98.04504564907056,LiFePO4,612,Model C,1
35.714087765367466,4.184021928954922,45.56239689378867,29.10343983467313,17.660195978146575,97.7727910067793,11.388608963900303,Fast,97.72227820721994,Li-ion,742,Model A,2
88.17392153705143,3.7848355725060094,13.551357960180939,33.35521183206306,18.17473526748619,105.8322938878858,14.89581449244621,Fast,97.02083710151076,Li-ion,166,Model A,2
30.123625466750738,4.109527415236082,52.7991433738144,36.747341595403014,33.98546212491234,104.48640854105085,12.050749064861927,Fast,97.58985018702762,Li-ion,904,Model B,2
96.69002854965501,4.0476698388407915,58.87221255618969,23.394568571538464,32.59202993423524,55.967556122306775,10.668192866251905,Fast,97.86636142674962,LiFePO4,566,Model B,1
11.09390272208347,3.8969113826906674,30.497476249288862,20.382897359936734,33.140839208300434,88.72343434606829,8.967459532940035,Normal,98.206508093412,Li-ion,384,Model B,2
97.28909440368751,4.016914446475929,96.76259624489623,35.58205172791574,34.83065551654773,51.283419752422006,10.917175619281997,Fast,97.8165648761436,LiFePO4,700,Model C,1
13.884392075551851,4.114960892910943,91.85091498435177,32.19394850305232,19.166307800170358,26.09055432351827,4.478129889223398,Fast,99.10437402215533,Li-ion,516,Model C,0
90.2028802328264,3.7828982251557233,74.99289119103153,33.992791392442435,22.108786747281236,90.15652656029422,13.722827461287961,Normal,97.25543450774241,LiFePO4,199,Model A,2
57.49309981776699,3.728923213094267,58.004796588882634,36.76309949977285,28.384380598497334,20.982755256978784,6.461372903958558,Normal,98.70772541920829,Li-ion,288,Model B,0
99.36683165073703,3.9673153698945094,88.29722436829165,36.056218696490006,24.676050797212945,60.91825874584886,11.847674079515423,Slow,97.63046518409692,LiFePO4,989,Model A,1
16.641690826185897,4.0654921593588815,21.758710944111662,39.21840293857649,23.36779066756667,52.937926930207574,7.204498599088752,Fast,98.55910028018225,Li-ion,957,Model C,1
59.846885596118874,4.033599594343631,81.14588148473965,30.718701577042363,22.156224986711862,89.33775385188524,11.973092179648498,Fast,97.6053815640703,Li-ion,487,Model C,2
97.2372282057189,4.058469554201045,21.23387325701635,29.769912653198105,26.875612638869043,96.62454727603789,14.402402649282346,Fast,97.11951947014353,LiFePO4,340,Model C,2
57.078805975313394,3.8049083203690532,81.47895962944649,28.0377439978146,26.51186857280164,50.40946359712838,8.456616131750433,Fast,98.3086767736499,LiFePO4,881,Model A,1
66.64587743217362,4.072483951322515,34.819081142622125,23.07382085688409,18.229156681284802,101.16270144448535,12.916210034826664,Slow,97.41675799303466,Li-ion,830,Model C,2
72.61738200861555,3.584146338759426,88.93815229163701,31.45214465764045,24.434796750368783,49.39167605049337,9.319449337520583,Normal,98.13611013249589,LiFePO4,516,Model B,1
50.90869582909959,3.8811423685725948,94.96378844428581,25.540250486519575,26.069435524196997,64.63263599865613,9.20850031566897,Normal,98.1582999368662,Li-ion,275,Model A,1
66.48022720756572,3.504031062348685,23.391637246460405,38.42615024425951,26.40573877462781,92.7018527014134,12.970473264375713,Fast,97.40590534712486,LiFePO4,486,Model C,2
62.58828807307902,3.727210080930189,51.640804455885416,31.663816085541953,19.202143858247034,89.29202292247886,12.15360711813762,Fast,97.56927857637248,Li-ion,570,Model A,2
91.10422094418901,3.7565230744099787,98.28886403464166,31.856803610162203,29.845427845045734,118.73684723122,16.042788496985892,Fast,96.79144230060282,LiFePO4,952,Model A,2
14.090174230731208,3.7773208841264787,53.506669237583196,27.098493217540202,15.503981896421394,42.51610242159319,5.6024419075463365,Slow,98.87951161849074,Li-ion,332,Model C,1
35.28668706330073,3.9868270446829035,87.71927702630906,21.03978703955415,22.096637110863252,86.23179135395823,10.002306317972597,Slow,97.99953873640548,Li-ion,762,Model C,2
95.53703356689029,3.771990670889242,62.985836991818786,20.634875307459772,30.604252970712672,80.96819082757774,12.555944679348983,Normal,97.4888110641302,Li-ion,551,Model A,2
90.12374055018248,3.8140855358357717,43.77969171276417,28.466702883063952,26.277858421108046,111.509845449003,15.222009292412572,Fast,96.95559814151748,LiFePO4,376,Model A,2
51.009107750714165,3.666280891612029,35.72051999732832,21.691307561944758,20.223248650217204,35.636214164487505,6.604705279340238,Fast,98.67905894413195,Li-ion,328,Model C,0
65.8119338021383,3.761276254140538,28.290078197747853,32.136939110802786,28.899062386860955,95.1798163586933,12.829095008871496,Fast,97.4341809982257,LiFePO4,270,Model B,2
34.96430646830194,3.659088739084206,78.56183722399275,37.61946011279315,26.34781888312147,76.82686162687683,10.031426797961158,Fast,97.99371464040777,LiFePO4,834,Model A,1
26.930904375138518,3.5512371466379107,44.78864561407251,37.65829633037444,30.924872189127743,47.466586978790545,7.18500895017486,Slow,98.56299820996503,LiFePO4,312,Model A,1
51.7328564445984,3.9224140153669644,56.0147915980676,33.180908202644645,29.700503723796466,67.44349141471741,9.865979183588603,Normal,98.02680416328228,Li-ion,381,Model B,1
41.80170052234475,3.9677489589885115,54.309293200106374,24.224636629458622,27.202158440724695,53.37765970697978,7.749455166505151,Normal,98.45010896669896,LiFePO4,140,Model C,1
62.529050066578485,3.9336432422067302,61.95511263098181,37.25993662717744,24.76355350621628,77.93134027884608,11.483727691258304,Slow,97.70325446174834,LiFePO4,221,Model C,1
16.996117326848633,3.824445830660401,87.9019431062097,37.72186870626416,17.663642513350467,108.90006108146659,11.810904391777857,Fast,97.63781912164443,LiFePO4,326,Model B,2
97.69553268995499,3.765850046125461,98.26654092250864,23.933071699059173,20.226660357707676,76.93049844122021,12.492305089552394,Normal,97.50153898208953,Li-ion,393,Model C,1
98.75896700316426,4.104333554700278,46.68257877164353,34.748521715413546,23.381989458341707,83.17224183265841,13.606394588650424,Normal,97.27872108226991,LiFePO4,699,Model C,2
